motion_id,genre,situation,duration,nearest_motion,dtw_deg,aligned_deg,same_genre
gWA_sBM_cAll_d25_mWA0_ch07,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO0_ch01,22.8774,32.8548,False
gWA_sBM_cAll_d25_mWA0_ch08,WA,BM,11.983333333333333,gPO_sBM_cAll_d11_mPO1_ch04,34.6298,36.8697,False
gWA_sBM_cAll_d25_mWA0_ch09,WA,BM,11.983333333333333,gJS_sBM_cAll_d01_mJS3_ch04,24.0763,32.0305,False
gWA_sBM_cAll_d25_mWA0_ch10,WA,BM,11.983333333333333,gKR_sBM_cAll_d30_mKR2_ch02,21.9416,22.9897,False
gWA_sBM_cAll_d25_mWA1_ch01,WA,BM,10.65,gJB_sBM_cAll_d07_mJB0_ch01,29.6161,37.9732,False
gWA_sBM_cAll_d25_mWA1_ch02,WA,BM,10.65,gJB_sBM_cAll_d08_mJB1_ch01,26.325,37.1024,False
gWA_sBM_cAll_d25_mWA2_ch01,WA,BM,9.583333333333334,gKR_sBM_cAll_d28_mKR2_ch04,38.4445,49.0429,False
gWA_sBM_cAll_d25_mWA2_ch02,WA,BM,9.583333333333334,gWA_sBM_cAll_d25_mWA3_ch02,28.8238,32.8177,True
gWA_sBM_cAll_d25_mWA3_ch01,WA,BM,8.716666666666667,gPO_sBM_cAll_d10_mPO0_ch01,28.2624,37.7669,False
gWA_sBM_cAll_d25_mWA3_ch02,WA,BM,8.716666666666667,gJB_sBM_cAll_d07_mJB2_ch01,26.8215,35.2437,False
gWA_sBM_cAll_d26_mWA0_ch01,WA,BM,11.983333333333333,gPO_sBM_cAll_d11_mPO1_ch04,30.7275,33.0983,False
gWA_sBM_cAll_d26_mWA0_ch02,WA,BM,11.983333333333333,gJB_sBM_cAll_d07_mJB1_ch01,27.4433,34.7329,False
gWA_sBM_cAll_d26_mWA0_ch03,WA,BM,11.983333333333333,gKR_sBM_cAll_d30_mKR2_ch09,33.7864,44.6914,False
gWA_sBM_cAll_d26_mWA0_ch04,WA,BM,11.983333333333333,gPO_sBM_cAll_d11_mPO1_ch09,18.5594,23.4339,False
gWA_sBM_cAll_d26_mWA0_ch05,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO0_ch02,17.4755,21.0522,False
gWA_sBM_cAll_d26_mWA0_ch06,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO1_ch09,21.6428,26.6413,False
gWA_sBM_cAll_d26_mWA0_ch07,WA,BM,11.983333333333333,gWA_sBM_cAll_d26_mWA4_ch02,31.3824,41.0374,True
gWA_sBM_cAll_d26_mWA0_ch08,WA,BM,11.983333333333333,gPO_sBM_cAll_d11_mPO1_ch04,28.1591,30.9998,False
gWA_sBM_cAll_d26_mWA0_ch10,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO2_ch02,27.7196,33.8993,False
gWA_sBM_cAll_d26_mWA4_ch01,WA,BM,7.983333333333333,gJS_sBM_cAll_d02_mJS1_ch01,30.6399,38.3848,False
gWA_sBM_cAll_d26_mWA4_ch02,WA,BM,7.983333333333333,gPO_sBM_cAll_d11_mPO1_ch04,25.1584,29.7671,False
gWA_sBM_cAll_d26_mWA5_ch01,WA,BM,7.366666666666666,gJB_sBM_cAll_d07_mJB0_ch01,29.5546,37.2612,False
gWA_sBM_cAll_d26_mWA5_ch02,WA,BM,7.366666666666666,gWA_sBM_cAll_d25_mWA0_ch01,33.6936,44.1309,True
gWA_sBM_cAll_d27_mWA2_ch02,WA,BM,9.583333333333334,gPO_sBM_cAll_d11_mPO1_ch04,29.4005,35.9822,False
gWA_sBM_cAll_d27_mWA3_ch02,WA,BM,8.716666666666667,gJB_sBM_cAll_d07_mJB2_ch01,29.0428,37.6181,False
gWA_sBM_cAll_d27_mWA4_ch01,WA,BM,7.983333333333333,gJB_sBM_cAll_d07_mJB1_ch01,28.6544,33.5904,False
gWA_sBM_cAll_d27_mWA5_ch02,WA,BM,7.366666666666666,gWA_sBM_cAll_d26_mWA4_ch02,27.7954,33.3822,True
gWA_sFM_cAll_d25_mWA0_ch01,WA,FM,47.95,gPO_sBM_cAll_d12_mPO3_ch02,38.5249,47.9932,False
gWA_sFM_cAll_d26_mWA0_ch08,WA,FM,47.95,gKR_sBM_cAll_d30_mKR2_ch02,34.3832,42.7395,False
gWA_sFM_cAll_d27_mWA0_ch15,WA,FM,47.95,gJS_sBM_cAll_d03_mJS3_ch03,35.9686,45.5787,False
