motion_name,video_name,motion_frames,duration_seconds,audio_path,status
gMH_sBM_cAll_d24_mMH5_ch01,gMH_sBM_c01_d24_mMH5_ch01,443,7.383333333,gMH_sBM_cAll_d24_mMH5_ch01.wav,existing
gMH_sBM_cAll_d24_mMH5_ch02,gMH_sBM_c01_d24_mMH5_ch02,443,7.383333333,gMH_sBM_cAll_d24_mMH5_ch02.wav,existing
gMH_sFM_cAll_d22_mMH3_ch04,gMH_sFM_c01_d22_mMH3_ch04,2093,34.883333333,gMH_sFM_cAll_d22_mMH3_ch04.wav,existing
gMH_sFM_cAll_d23_mMH3_ch11,gMH_sFM_c01_d23_mMH3_ch11,2093,34.883333333,gMH_sFM_cAll_d23_mMH3_ch11.wav,existing
gMH_sFM_cAll_d24_mMH3_ch18,gMH_sFM_c01_d24_mMH3_ch18,2093,34.883333333,gMH_sFM_cAll_d24_mMH3_ch18.wav,existing
gPO_sBM_cAll_d10_mPO0_ch01,gPO_sBM_c01_d10_mPO0_ch01,720,12.000000000,gPO_sBM_cAll_d10_mPO0_ch01.wav,existing
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_c01_d10_mPO0_ch02,720,12.000000000,gPO_sBM_cAll_d10_mPO0_ch02.wav,existing
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_c01_d10_mPO1_ch01,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch01.wav,existing
gPO_sBM_cAll_d10_mPO1_ch02,gPO_sBM_c01_d10_mPO1_ch02,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch02.wav,existing
gPO_sBM_cAll_d10_mPO1_ch03,gPO_sBM_c01_d10_mPO1_ch03,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch03.wav,existing
gPO_sBM_cAll_d10_mPO1_ch04,gPO_sBM_c01_d10_mPO1_ch04,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch04.wav,existing
gPO_sBM_cAll_d10_mPO1_ch05,gPO_sBM_c01_d10_mPO1_ch05,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch05.wav,existing
gPO_sBM_cAll_d10_mPO1_ch06,gPO_sBM_c01_d10_mPO1_ch06,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch06.wav,existing
gPO_sBM_cAll_d10_mPO1_ch07,gPO_sBM_c01_d10_mPO1_ch07,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch07.wav,existing
gPO_sBM_cAll_d10_mPO1_ch08,gPO_sBM_c01_d10_mPO1_ch08,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch08.wav,existing
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_c01_d10_mPO1_ch09,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch09.wav,existing
gPO_sBM_cAll_d10_mPO1_ch10,gPO_sBM_c01_d10_mPO1_ch10,640,10.666666667,gPO_sBM_cAll_d10_mPO1_ch10.wav,existing
gPO_sBM_cAll_d10_mPO2_ch01,gPO_sBM_c01_d10_mPO2_ch01,576,9.600000000,gPO_sBM_cAll_d10_mPO2_ch01.wav,existing
gPO_sBM_cAll_d10_mPO2_ch02,gPO_sBM_c01_d10_mPO2_ch02,576,9.600000000,gPO_sBM_cAll_d10_mPO2_ch02.wav,existing
gPO_sBM_cAll_d10_mPO3_ch01,gPO_sBM_c01_d10_mPO3_ch01,524,8.733333333,gPO_sBM_cAll_d10_mPO3_ch01.wav,existing
gPO_sBM_cAll_d10_mPO3_ch02,gPO_sBM_c01_d10_mPO3_ch02,524,8.733333333,gPO_sBM_cAll_d10_mPO3_ch02.wav,existing
gPO_sBM_cAll_d11_mPO0_ch01,gPO_sBM_c01_d11_mPO0_ch01,720,12.000000000,gPO_sBM_cAll_d11_mPO0_ch01.wav,existing
gPO_sBM_cAll_d11_mPO0_ch02,gPO_sBM_c01_d11_mPO0_ch02,720,12.000000000,gPO_sBM_cAll_d11_mPO0_ch02.wav,existing
gPO_sBM_cAll_d11_mPO1_ch01,gPO_sBM_c01_d11_mPO1_ch01,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch01.wav,existing
gPO_sBM_cAll_d11_mPO1_ch02,gPO_sBM_c01_d11_mPO1_ch02,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch02.wav,existing
gPO_sBM_cAll_d11_mPO1_ch03,gPO_sBM_c01_d11_mPO1_ch03,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch03.wav,existing
gPO_sBM_cAll_d11_mPO1_ch04,gPO_sBM_c01_d11_mPO1_ch04,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch04.wav,existing
gPO_sBM_cAll_d11_mPO1_ch05,gPO_sBM_c01_d11_mPO1_ch05,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch05.wav,existing
gPO_sBM_cAll_d11_mPO1_ch06,gPO_sBM_c01_d11_mPO1_ch06,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch06.wav,existing
gPO_sBM_cAll_d11_mPO1_ch07,gPO_sBM_c01_d11_mPO1_ch07,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch07.wav,existing
gPO_sBM_cAll_d11_mPO1_ch08,gPO_sBM_c01_d11_mPO1_ch08,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch08.wav,existing
gPO_sBM_cAll_d11_mPO1_ch09,gPO_sBM_c01_d11_mPO1_ch09,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch09.wav,existing
gPO_sBM_cAll_d11_mPO1_ch10,gPO_sBM_c01_d11_mPO1_ch10,640,10.666666667,gPO_sBM_cAll_d11_mPO1_ch10.wav,existing
gPO_sBM_cAll_d11_mPO4_ch01,gPO_sBM_c01_d11_mPO4_ch01,480,8.000000000,gPO_sBM_cAll_d11_mPO4_ch01.wav,existing
gPO_sBM_cAll_d11_mPO4_ch02,gPO_sBM_c01_d11_mPO4_ch02,480,8.000000000,gPO_sBM_cAll_d11_mPO4_ch02.wav,existing
gPO_sBM_cAll_d11_mPO5_ch01,gPO_sBM_c01_d11_mPO5_ch01,443,7.383333333,gPO_sBM_cAll_d11_mPO5_ch01.wav,existing
gPO_sBM_cAll_d11_mPO5_ch02,gPO_sBM_c01_d11_mPO5_ch02,443,7.383333333,gPO_sBM_cAll_d11_mPO5_ch02.wav,existing
gPO_sBM_cAll_d12_mPO2_ch01,gPO_sBM_c01_d12_mPO2_ch01,576,9.600000000,gPO_sBM_cAll_d12_mPO2_ch01.wav,existing
gPO_sBM_cAll_d12_mPO2_ch02,gPO_sBM_c01_d12_mPO2_ch02,576,9.600000000,gPO_sBM_cAll_d12_mPO2_ch02.wav,existing
gPO_sBM_cAll_d12_mPO3_ch01,gPO_sBM_c01_d12_mPO3_ch01,524,8.733333333,gPO_sBM_cAll_d12_mPO3_ch01.wav,existing
gPO_sBM_cAll_d12_mPO3_ch02,gPO_sBM_c01_d12_mPO3_ch02,524,8.733333333,gPO_sBM_cAll_d12_mPO3_ch02.wav,existing
gPO_sBM_cAll_d12_mPO4_ch01,gPO_sBM_c01_d12_mPO4_ch01,480,8.000000000,gPO_sBM_cAll_d12_mPO4_ch01.wav,existing
gPO_sBM_cAll_d12_mPO4_ch02,gPO_sBM_c01_d12_mPO4_ch02,480,8.000000000,gPO_sBM_cAll_d12_mPO4_ch02.wav,existing
gPO_sBM_cAll_d12_mPO5_ch01,gPO_sBM_c01_d12_mPO5_ch01,443,7.383333333,gPO_sBM_cAll_d12_mPO5_ch01.wav,existing
gPO_sBM_cAll_d12_mPO5_ch02,gPO_sBM_c01_d12_mPO5_ch02,443,7.383333333,gPO_sBM_cAll_d12_mPO5_ch02.wav,existing
gPO_sFM_cAll_d10_mPO1_ch02,gPO_sFM_c01_d10_mPO1_ch02,2558,42.633333333,gPO_sFM_cAll_d10_mPO1_ch02.wav,existing
gPO_sFM_cAll_d11_mPO1_ch09,gPO_sFM_c01_d11_mPO1_ch09,2558,42.633333333,gPO_sFM_cAll_d11_mPO1_ch09.wav,existing
gPO_sFM_cAll_d12_mPO1_ch16,gPO_sFM_c01_d12_mPO1_ch16,2558,42.633333333,gPO_sFM_cAll_d12_mPO1_ch16.wav,existing
gWA_sBM_cAll_d25_mWA0_ch01,gWA_sBM_c01_d25_mWA0_ch01,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch01.wav,existing
gWA_sBM_cAll_d25_mWA0_ch02,gWA_sBM_c01_d25_mWA0_ch02,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch02.wav,existing
gWA_sBM_cAll_d25_mWA0_ch03,gWA_sBM_c01_d25_mWA0_ch03,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch03.wav,existing
gWA_sBM_cAll_d25_mWA0_ch04,gWA_sBM_c01_d25_mWA0_ch04,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch04.wav,existing
gWA_sBM_cAll_d25_mWA0_ch05,gWA_sBM_c01_d25_mWA0_ch05,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch05.wav,existing
gWA_sBM_cAll_d25_mWA0_ch06,gWA_sBM_c01_d25_mWA0_ch06,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch06.wav,existing
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sBM_c01_d25_mWA0_ch07,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch07.wav,existing
gWA_sBM_cAll_d25_mWA0_ch08,gWA_sBM_c01_d25_mWA0_ch08,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch08.wav,existing
gWA_sBM_cAll_d25_mWA0_ch09,gWA_sBM_c01_d25_mWA0_ch09,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch09.wav,existing
gWA_sBM_cAll_d25_mWA0_ch10,gWA_sBM_c01_d25_mWA0_ch10,720,12.000000000,gWA_sBM_cAll_d25_mWA0_ch10.wav,existing
gWA_sBM_cAll_d25_mWA1_ch01,gWA_sBM_c01_d25_mWA1_ch01,640,10.666666667,gWA_sBM_cAll_d25_mWA1_ch01.wav,existing
gWA_sBM_cAll_d25_mWA1_ch02,gWA_sBM_c01_d25_mWA1_ch02,640,10.666666667,gWA_sBM_cAll_d25_mWA1_ch02.wav,existing
gWA_sBM_cAll_d25_mWA2_ch01,gWA_sBM_c01_d25_mWA2_ch01,576,9.600000000,gWA_sBM_cAll_d25_mWA2_ch01.wav,existing
gWA_sBM_cAll_d25_mWA2_ch02,gWA_sBM_c01_d25_mWA2_ch02,576,9.600000000,gWA_sBM_cAll_d25_mWA2_ch02.wav,existing
gWA_sBM_cAll_d25_mWA3_ch01,gWA_sBM_c01_d25_mWA3_ch01,524,8.733333333,gWA_sBM_cAll_d25_mWA3_ch01.wav,existing
gWA_sBM_cAll_d25_mWA3_ch02,gWA_sBM_c01_d25_mWA3_ch02,524,8.733333333,gWA_sBM_cAll_d25_mWA3_ch02.wav,existing
gWA_sBM_cAll_d26_mWA0_ch01,gWA_sBM_c01_d26_mWA0_ch01,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch01.wav,existing
gWA_sBM_cAll_d26_mWA0_ch02,gWA_sBM_c01_d26_mWA0_ch02,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch02.wav,existing
gWA_sBM_cAll_d26_mWA0_ch03,gWA_sBM_c01_d26_mWA0_ch03,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch03.wav,existing
gWA_sBM_cAll_d26_mWA0_ch04,gWA_sBM_c01_d26_mWA0_ch04,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch04.wav,existing
gWA_sBM_cAll_d26_mWA0_ch05,gWA_sBM_c01_d26_mWA0_ch05,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch05.wav,existing
gWA_sBM_cAll_d26_mWA0_ch06,gWA_sBM_c01_d26_mWA0_ch06,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch06.wav,existing
gWA_sBM_cAll_d26_mWA0_ch07,gWA_sBM_c01_d26_mWA0_ch07,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch07.wav,existing
gWA_sBM_cAll_d26_mWA0_ch08,gWA_sBM_c01_d26_mWA0_ch08,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch08.wav,existing
gWA_sBM_cAll_d26_mWA0_ch10,gWA_sBM_c01_d26_mWA0_ch10,720,12.000000000,gWA_sBM_cAll_d26_mWA0_ch10.wav,existing
gWA_sBM_cAll_d26_mWA4_ch01,gWA_sBM_c01_d26_mWA4_ch01,480,8.000000000,gWA_sBM_cAll_d26_mWA4_ch01.wav,existing
gWA_sBM_cAll_d26_mWA4_ch02,gWA_sBM_c01_d26_mWA4_ch02,480,8.000000000,gWA_sBM_cAll_d26_mWA4_ch02.wav,existing
gWA_sBM_cAll_d26_mWA5_ch01,gWA_sBM_c01_d26_mWA5_ch01,443,7.383333333,gWA_sBM_cAll_d26_mWA5_ch01.wav,existing
gWA_sBM_cAll_d26_mWA5_ch02,gWA_sBM_c01_d26_mWA5_ch02,443,7.383333333,gWA_sBM_cAll_d26_mWA5_ch02.wav,existing
gWA_sBM_cAll_d27_mWA2_ch02,gWA_sBM_c01_d27_mWA2_ch02,576,9.600000000,gWA_sBM_cAll_d27_mWA2_ch02.wav,existing
gWA_sBM_cAll_d27_mWA3_ch02,gWA_sBM_c01_d27_mWA3_ch02,524,8.733333333,gWA_sBM_cAll_d27_mWA3_ch02.wav,existing
gWA_sBM_cAll_d27_mWA4_ch01,gWA_sBM_c01_d27_mWA4_ch01,480,8.000000000,gWA_sBM_cAll_d27_mWA4_ch01.wav,existing
gWA_sBM_cAll_d27_mWA5_ch02,gWA_sBM_c01_d27_mWA5_ch02,443,7.383333333,gWA_sBM_cAll_d27_mWA5_ch02.wav,existing
gWA_sFM_cAll_d25_mWA0_ch01,gWA_sFM_c01_d25_mWA0_ch01,2878,47.966666667,gWA_sFM_cAll_d25_mWA0_ch01.wav,existing
gWA_sFM_cAll_d26_mWA0_ch08,gWA_sFM_c01_d26_mWA0_ch08,2878,47.966666667,gWA_sFM_cAll_d26_mWA0_ch08.wav,existing
gWA_sFM_cAll_d27_mWA0_ch15,gWA_sFM_c01_d27_mWA0_ch15,2878,47.966666667,gWA_sFM_cAll_d27_mWA0_ch15.wav,existing
